fpr,tpr_mean,tpr_min,tpr_max
0.2475,0.6451612903225807,0.6129032258064516,0.6774193548387096
0.25,0.6451612903225807,0.6129032258064516,0.6774193548387096
0.2525,0.6580645161290323,0.6129032258064516,0.7096774193548387
0.255,0.6580645161290323,0.6129032258064516,0.7096774193548387
0.2575,0.6580645161290323,0.6129032258064516,0.7096774193548387
0.26,0.6580645161290323,0.6129032258064516,0.7096774193548387
0.2625,0.6741935483870968,0.6129032258064516,0.7419354838709677
0.265,0.6741935483870968,0.6129032258064516,0.7419354838709677
0.2675,0.6741935483870968,0.6129032258064516,0.7419354838709677
0.27,0.6741935483870968,0.6129032258064516,0.7419354838709677
0.2725,0.6903225806451614,0.6129032258064516,0.8064516129032258
0.275,0.6903225806451614,0.6129032258064516,0.8064516129032258
0.2775,0.6903225806451614,0.6129032258064516,0.8064516129032258
0.28,0.6967741935483872,0.6129032258064516,0.8064516129032258
0.28250000000000003,0.6967741935483872,0.6129032258064516,0.8064516129032258
0.28500000000000003,0.6967741935483872,0.6129032258064516,0.8064516129032258
0.28750000000000003,0.6967741935483872,0.6129032258064516,0.8064516129032258
0.29,0.6967741935483872,0.6129032258064516,0.8064516129032258
0.2925,0.6967741935483872,0.6129032258064516,0.8064516129032258
0.295,0.6967741935483872,0.6129032258064516,0.8064516129032258
0.2975,0.7000000000000001,0.6129032258064516,0.8064516129032258
0.3,0.7000000000000001,0.6129032258064516,0.8064516129032258
0.3025,0.7000000000000001,0.6129032258064516,0.8064516129032258
0.305,0.7000000000000001,0.6129032258064516,0.8064516129032258
0.3075,0.706451612903226,0.6129032258064516,0.8064516129032258
0.31,0.706451612903226,0.6129032258064516,0.8064516129032258
0.3125,0.706451612903226,0.6129032258064516,0.8064516129032258
0.315,0.706451612903226,0.6129032258064516,0.8064516129032258
0.3175,0.7129032258064518,0.6129032258064516,0.8064516129032258
0.32,0.7129032258064518,0.6129032258064516,0.8064516129032258
0.3225,0.7129032258064518,0.6129032258064516,0.8064516129032258
0.325,0.7225806451612905,0.6129032258064516,0.8064516129032258
0.3275,0.7225806451612905,0.6129032258064516,0.8064516129032258
0.33,0.7225806451612905,0.6129032258064516,0.8064516129032258
0.3325,0.7225806451612905,0.6129032258064516,0.8064516129032258
0.335,0.7290322580645163,0.6129032258064516,0.8064516129032258
0.3375,0.7290322580645163,0.6129032258064516,0.8064516129032258
0.34,0.7290322580645163,0.6129032258064516,0.8064516129032258
0.3425,0.7419354838709679,0.6774193548387096,0.8064516129032258
0.34500000000000003,0.7419354838709679,0.6774193548387096,0.8064516129032258
0.34750000000000003,0.7419354838709679,0.6774193548387096,0.8064516129032258
0.35000000000000003,0.7419354838709679,0.6774193548387096,0.8064516129032258
0.3525,0.7483870967741937,0.7096774193548387,0.8064516129032258
0.355,0.7483870967741937,0.7096774193548387,0.8064516129032258
0.3575,0.7483870967741937,0.7096774193548387,0.8064516129032258
0.36,0.7483870967741937,0.7096774193548387,0.8064516129032258
0.3625,0.770967741935484,0.7096774193548387,0.8064516129032258
0.365,0.770967741935484,0.7096774193548387,0.8064516129032258
0.3675,0.770967741935484,0.7096774193548387,0.8064516129032258
0.37,0.7806451612903227,0.7096774193548387,0.8064516129032258
0.3725,0.7806451612903227,0.7096774193548387,0.8064516129032258
0.375,0.7806451612903227,0.7096774193548387,0.8064516129032258
0.3775,0.7806451612903227,0.7096774193548387,0.8064516129032258
0.38,0.7838709677419355,0.7096774193548387,0.8064516129032258
0.3825,0.7838709677419355,0.7096774193548387,0.8064516129032258
0.385,0.7838709677419355,0.7096774193548387,0.8064516129032258
0.3875,0.7903225806451614,0.7419354838709677,0.8387096774193549
0.39,0.7903225806451614,0.7419354838709677,0.8387096774193549
0.3925,0.7903225806451614,0.7419354838709677,0.8387096774193549
0.395,0.7903225806451614,0.7419354838709677,0.8387096774193549
0.3975,0.7935483870967743,0.7419354838709677,0.8387096774193549
0.4,0.7935483870967743,0.7419354838709677,0.8387096774193549
0.4025,0.7935483870967743,0.7419354838709677,0.8387096774193549
0.405,0.7935483870967743,0.7419354838709677,0.8387096774193549
0.40750000000000003,0.8,0.7419354838709677,0.8387096774193549
0.41000000000000003,0.8,0.7419354838709677,0.8387096774193549
0.41250000000000003,0.8,0.7419354838709677,0.8387096774193549
0.41500000000000004,0.8064516129032258,0.7419354838709677,0.8387096774193549
0.4175,0.8064516129032258,0.7419354838709677,0.8387096774193549
0.42,0.8064516129032258,0.7419354838709677,0.8387096774193549
0.4225,0.8064516129032258,0.7419354838709677,0.8387096774193549
0.425,0.8129032258064516,0.7419354838709677,0.8709677419354839
0.4275,0.8129032258064516,0.7419354838709677,0.8709677419354839
0.43,0.8129032258064516,0.7419354838709677,0.8709677419354839
0.4325,0.8258064516129032,0.7419354838709677,0.8709677419354839
0.435,0.8258064516129032,0.7419354838709677,0.8709677419354839
0.4375,0.8258064516129032,0.7419354838709677,0.8709677419354839
0.44,0.8258064516129032,0.7419354838709677,0.8709677419354839
0.4425,0.832258064516129,0.7741935483870968,0.8709677419354839
0.445,0.832258064516129,0.7741935483870968,0.8709677419354839
0.4475,0.832258064516129,0.7741935483870968,0.8709677419354839
0.45,0.832258064516129,0.7741935483870968,0.8709677419354839
0.4525,0.832258064516129,0.7741935483870968,0.8709677419354839
0.455,0.832258064516129,0.7741935483870968,0.8709677419354839
0.4575,0.832258064516129,0.7741935483870968,0.8709677419354839
0.46,0.8387096774193548,0.7741935483870968,0.9032258064516129
0.4625,0.8387096774193548,0.7741935483870968,0.9032258064516129
0.465,0.8387096774193548,0.7741935483870968,0.9032258064516129
0.4675,0.8387096774193548,0.7741935483870968,0.9032258064516129
0.47000000000000003,0.8483870967741935,0.8064516129032258,0.9032258064516129
0.47250000000000003,0.8483870967741935,0.8064516129032258,0.9032258064516129
0.47500000000000003,0.8483870967741935,0.8064516129032258,0.9032258064516129
0.47750000000000004,0.8580645161290322,0.8064516129032258,0.9354838709677419
0.48,0.8580645161290322,0.8064516129032258,0.9354838709677419
0.4825,0.8580645161290322,0.8064516129032258,0.9354838709677419
0.485,0.8580645161290322,0.8064516129032258,0.9354838709677419
0.4875,0.864516129032258,0.8064516129032258,0.9354838709677419
0.49,0.864516129032258,0.8064516129032258,0.9354838709677419
0.4925,0.864516129032258,0.8064516129032258,0.9354838709677419
0.495,0.864516129032258,0.8064516129032258,0.9354838709677419
0.4975,0.8709677419354838,0.8064516129032258,0.9354838709677419
0.5,0.8709677419354838,0.8064516129032258,0.9354838709677419
0.5025000000000001,0.8709677419354838,0.8064516129032258,0.9354838709677419
0.505,0.8774193548387096,0.8064516129032258,0.9354838709677419
0.5075000000000001,0.8774193548387096,0.8064516129032258,0.9354838709677419
0.51,0.8774193548387096,0.8064516129032258,0.9354838709677419
0.5125,0.8774193548387096,0.8064516129032258,0.9354838709677419
0.515,0.8838709677419354,0.8387096774193549,0.9354838709677419
0.5175,0.8838709677419354,0.8387096774193549,0.9354838709677419
0.52,0.8838709677419354,0.8387096774193549,0.9354838709677419
0.5225,0.8838709677419354,0.8387096774193549,0.9354838709677419
0.525,0.893548387096774,0.8387096774193549,0.9354838709677419
0.5275,0.893548387096774,0.8387096774193549,0.9354838709677419
0.53,0.893548387096774,0.8387096774193549,0.9354838709677419
0.5325,0.8999999999999998,0.8387096774193549,0.9354838709677419
0.535,0.8999999999999998,0.8387096774193549,0.9354838709677419
0.5375,0.8999999999999998,0.8387096774193549,0.9354838709677419
0.54,0.8999999999999998,0.8387096774193549,0.9354838709677419
0.5425,0.8999999999999998,0.8387096774193549,0.9354838709677419
0.545,0.8999999999999998,0.8387096774193549,0.9354838709677419
0.5475,0.8999999999999998,0.8387096774193549,0.9354838709677419
0.55,0.9064516129032256,0.8387096774193549,0.9354838709677419
0.5525,0.9064516129032256,0.8387096774193549,0.9354838709677419
0.555,0.9064516129032256,0.8387096774193549,0.9354838709677419
0.5575,0.9064516129032256,0.8387096774193549,0.9354838709677419
0.56,0.9096774193548386,0.8387096774193549,0.9354838709677419
0.5625,0.9096774193548386,0.8387096774193549,0.9354838709677419
0.5650000000000001,0.9096774193548386,0.8387096774193549,0.9354838709677419
0.5675,0.9096774193548386,0.8387096774193549,0.9354838709677419
0.5700000000000001,0.9161290322580644,0.8709677419354839,0.9354838709677419
0.5725,0.9161290322580644,0.8709677419354839,0.9354838709677419
0.5750000000000001,0.9161290322580644,0.8709677419354839,0.9354838709677419
0.5775,0.9161290322580644,0.8709677419354839,0.9354838709677419
0.58,0.9161290322580644,0.8709677419354839,0.9354838709677419
0.5825,0.9161290322580644,0.8709677419354839,0.9354838709677419
0.585,0.9161290322580644,0.8709677419354839,0.9354838709677419
0.5875,0.9193548387096774,0.8709677419354839,0.9354838709677419
0.59,0.9193548387096774,0.8709677419354839,0.9354838709677419
0.5925,0.9193548387096774,0.8709677419354839,0.9354838709677419
0.595,0.9193548387096774,0.8709677419354839,0.9354838709677419
0.5975,0.9193548387096774,0.8709677419354839,0.9354838709677419
0.6,0.9193548387096774,0.8709677419354839,0.9354838709677419
0.6025,0.9193548387096774,0.8709677419354839,0.9354838709677419
0.605,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6075,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.61,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6125,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.615,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6175,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.62,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6225,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.625,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6275000000000001,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.63,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6325000000000001,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.635,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6375000000000001,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.64,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6425,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.645,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.6475,0.9225806451612902,0.8709677419354839,0.9354838709677419
0.65,0.925806451612903,0.9032258064516129,0.9354838709677419
0.6525,0.925806451612903,0.9032258064516129,0.9354838709677419
0.655,0.925806451612903,0.9032258064516129,0.9354838709677419
0.6575,0.925806451612903,0.9032258064516129,0.9354838709677419
0.66,0.925806451612903,0.9032258064516129,0.9354838709677419
0.6625,0.925806451612903,0.9032258064516129,0.9354838709677419
0.665,0.925806451612903,0.9032258064516129,0.9354838709677419
0.6675,0.925806451612903,0.9032258064516129,0.9354838709677419
0.67,0.925806451612903,0.9032258064516129,0.9354838709677419
0.6725,0.925806451612903,0.9032258064516129,0.9354838709677419
0.675,0.925806451612903,0.9032258064516129,0.9354838709677419
0.6775,0.9290322580645161,0.9032258064516129,0.9354838709677419
0.68,0.9290322580645161,0.9032258064516129,0.9354838709677419
0.6825,0.9290322580645161,0.9032258064516129,0.9354838709677419
0.685,0.9290322580645161,0.9032258064516129,0.9354838709677419
0.6875,0.9290322580645161,0.9032258064516129,0.9354838709677419
0.6900000000000001,0.9290322580645161,0.9032258064516129,0.9354838709677419
0.6925,0.9290322580645161,0.9032258064516129,0.9354838709677419
0.6950000000000001,0.932258064516129,0.9032258064516129,0.9354838709677419
0.6975,0.932258064516129,0.9032258064516129,0.9354838709677419
0.7000000000000001,0.932258064516129,0.9032258064516129,0.9354838709677419
0.7025,0.932258064516129,0.9032258064516129,0.9354838709677419
0.705,0.932258064516129,0.9032258064516129,0.9354838709677419
0.7075,0.932258064516129,0.9032258064516129,0.9354838709677419
0.71,0.932258064516129,0.9032258064516129,0.9354838709677419
0.7125,0.932258064516129,0.9032258064516129,0.9354838709677419
0.715,0.932258064516129,0.9032258064516129,0.9354838709677419
0.7175,0.932258064516129,0.9032258064516129,0.9354838709677419
0.72,0.932258064516129,0.9032258064516129,0.9354838709677419
0.7225,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.725,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.7275,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.73,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.7325,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.735,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.7375,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.74,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.7425,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.745,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.7475,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.75,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.7525000000000001,0.9354838709677418,0.9354838709677419,0.9354838709677419
